trackID, danceability, energy, loudness, speechiness, acousticness, instrumentalness, liveness, valence
2RGe02P8xxSF9syj0ltPjX, 0.431, 0.773, 0.9955680057043472, 0.0636, 0.0264, 0, 0.348, 0.504
5BfayLeEScEePDYXJCnvU1, 0.415, 0.713, 0.9939456587431313, 0.0755, 0.106, 2.61e-05, 0.188, 0.349
31hlhFQVLQS4VADMTPl59i, 0.598, 0.466, 0.9910400956255145, 0.214, 0.0584, 0.0401, 0.431, 0.572
6eJczgR1Hi9pQMcy1NEIGG, 0.538, 0.296, 0.9899014382566208, 0.0637, 0.372, 0.00445, 0.361, 0.172
2ZUJsR8HEktit58X6FuPQM, 0.764, 0.422, 0.9940175955805164, 0.119, 0.0409, 0, 0.152, 0.268
44LAHDPaM5dvkmmD5w1W84, 0.688, 0.297, 0.9923520865168696, 0.0828, 0.786, 0.918, 0.118, 0.234
1M8TAaFGDXc5xc3KmysSUx, 0.413, 0.753, 0.9937250524418174, 0.188, 0.203, 0.0204, 0.647, 0.471
6EeMWRDPBFpboU5DjA7Jrl, 0.936, 0.339, 0.9926254464989326, 0.751, 0.0825, 0, 0.211, 0.273
0D3mm9p9slwAvJiqFQfLIr, 0.444, 0.0969, 0.9900590141861307, 0.033, 0.986, 0.0216, 0.107, 0.269
4MNu1bSmyV3S4Y2MJMGrrP, 0.442, 0.528, 0.9926446296555685, 0.0562, 0.565, 0.029, 0.0944, 0.233
2JUqYobT8NvARdPmc4ES2x, 0.513, 0.131, 0.9902344030468027, 0.467, 0.983, 0.00414, 0.12, 0.814
3XBBTjnF0klgZiL2el6f79, 0.692, 0.747, 0.9945101916384192, 0.176, 0.543, 0.218, 0.379, 0.731
4h4GfQMHfjHhkOUHnvc6C2, 0.719, 0.662, 0.9950404688968574, 0.385, 0.521, 0, 0.377, 0.73
5cTF5cgHGtCRXQ5hCYsmqk, 0.278, 0.569, 0.9965737512022632, 0.0402, 0.796, 0.022, 0.572, 0.89
57x29dcGNAtUp6fV941PO7, 0.37, 0.267, 0.9870506841579638, 0.0448, 0.853, 0.78, 0.11, 0.114
1zbLpabwKzj404PWNEKtjL, 0.975, 0.475, 0.9941532479024423, 0.123, 0.014, 0.0111, 0.165, 0.867
0Ii6Ec7qLQqniKG4Bgfl8J, 0.464, 0.19, 0.9887333210400358, 0.0367, 0.785, 0.00296, 0.109, 0.104
7Bxv0WL7UC6WwQpk9TzdMJ, 0.702, 0.297, 0.9893238882193297, 0.0317, 0.894, 0.485, 0.103, 0.0676
11MGAk31dZIsX5DnR8Bew9, 0.68, 0.444, 0.9945978860687554, 0.0985, 0.257, 0.12, 0.0337, 0.924
4MgjBpUif4XvLjgiavL5ko, 0.461, 0.465, 0.9885784855614738, 0.0284, 0.876, 0.812, 0.138, 0.755
2mKtxLxiekDg8kH64LtTHK, 0.671, 0.456, 0.9926747746159965, 0.0243, 0.786, 0.45, 0.13, 0.575
0hSkGm8lLXcNhiX6jLV265, 0.449, 0.341, 0.9925089773336424, 0.0763, 0.771, 0, 0.0993, 0.303
6mQf3Cra1wS1pdNoEbrR5v, 0.463, 0.258, 0.9917430212936766, 0.0334, 0.939, 0.0011, 0.127, 0.28
5DIVWgTeJ2fPIxaY9e7ZKn, 0.455, 0.106, 0.9893444416014396, 0.0422, 0.986, 0, 0.122, 0.258
73D5hBkiVZkopZrmBZTBWf, 0.632, 0.18, 0.9849158728694719, 0.685, 0.878, 0, 0.249, 0.704
5h5q02tgTORSKqYYkRfUU5, 0.749, 0.339, 0.9928008353596045, 0.144, 0.482, 1.36e-05, 0.0838, 0.291
3tnJIJVNuVziKgY38J2HZP, 0.448, 0.492, 0.9923246820073894, 0.474, 0.0111, 0, 0.382, 0.552
12V09y1B0z31OH9rvH3pMH, 0.169, 0.416, 0.9918642862481256, 0.0305, 0.212, 0.374, 0.145, 0.153
6Bg7MznA9X0dIhlAsLyBYj, 0.572, 0.543, 0.9960825253698343, 0.0287, 0.0954, 0, 0.329, 0.329
6ntqezTa3kJ05AburXDS6L, 0.58, 0.592, 0.9928686615205674, 0.0249, 0.625, 0.779, 0.187, 0.569
1xD8LOLKZTBWp7SXQrUANX, 0.822, 0.335, 0.9902871567275516, 0.127, 0.325, 0.000957, 0.201, 0.9
26YdNW3yMLfA5NpTB8wzQy, 0.195, 0.0358, 0.9764978926699536, 0.0508, 0.926, 0.565, 0.103, 0.0251
62d6YXEYxmMWAuLpw1EysL, 0.478, 0.373, 0.9924829430496365, 0.0317, 0.915, 6.36e-06, 0.128, 0.354
1nXZnTALNXiPlvXotqHm66, 0.417, 0.689, 0.9933071336722475, 0.178, 0.575, 0, 0.496, 0.505
3dSSjfjfWezqb89nUWiGqo, 0.86, 0.774, 0.9939737483653484, 0.206, 0.635, 0, 0.0742, 0.898
1wnwOnoYzb37hhhIDHkiqb, 0.753, 0.171, 0.986617007795443, 0.053, 0.964, 0.0242, 0.0943, 0.957
7cTxELron0B5PmX4HziiyQ, 0.245, 0.214, 0.9876693409594748, 0.0311, 0.795, 0.0199, 0.147, 0.308
1YLtKcsXPhvbKiXrfqGB53, 0.666, 0.691, 0.9932872654028744, 0.246, 0.0447, 0, 0.0897, 0.495
1uJGWwJ0NZYvGD4kbKlOTl, 0.709, 0.569, 0.9926446296555685, 0.364, 0.429, 0.00026, 0.105, 0.192
5K7dEG6yDQ981HO7kFMVqm, 0.372, 0.485, 0.9929378579070045, 0.0761, 0.667, 0.00386, 0.14, 0.433
4F0vz9mOwa1lbPHvV5lKOe, 0.416, 0.466, 0.9887223592362439, 0.058, 0.63, 0.914, 0.106, 0.541
0s1K5Y1vdwMcGWbTLcWGW4, 0.542, 0.173, 0.9894341913699867, 0.0376, 0.939, 8.99e-06, 0.109, 0.12
3GsgJI1aBrvUtqX8f3MhKT, 0.279, 0.31, 0.9900110562945408, 0.0253, 0.254, 0.806, 0.101, 0.0807
0AnLCkvhn3HUYkws8rgklp, 0.418, 0.787, 0.9938374109306853, 0.295, 0.364, 0, 0.106, 0.736
5156TsGL5qwZfzIfFxCueZ, 0.414, 0.851, 0.9937106650743405, 0.0338, 0.126, 0.535, 0.281, 0.427
6JC45rSkYpiuUJujs6Dg0j, 0.371, 0.506, 0.9945602048682203, 0.464, 0.0546, 0.00182, 0.166, 0.793
3G0QXhKwfezfwdzZLKJ7VA, 0.674, 0.412, 0.9916238116774385, 0.0911, 0.167, 0.0164, 0.113, 0.184
5n1WeUNWJIjs9ueYD4v0Pt, 0.622, 0.638, 0.9946848953863544, 0.043, 0.129, 1e-05, 0.362, 0.646
3HSCxQRffIJkIIQ7H0dLZM, 0.692, 0.486, 0.9914943253701456, 0.0306, 0.364, 0.0878, 0.185, 0.507
5FIL4BIdD5JasLDHCs6XXW, 0.727, 0.828, 0.9947534066600543, 0.0568, 0.107, 0.000138, 0.14, 0.738
0F13K9dwYH2zpTWiR8d628, 0.693, 0.434, 0.9929755391075394, 0.385, 0.204, 0, 0.277, 0.542
53kB2CHYgXwKm7t0vWrWOV, 0.633, 0.577, 0.9945334854714775, 0.0305, 0.395, 0.00171, 0.14, 0.396
0yBsLKSKitRvkaQOO0gMYf, 0.621, 0.767, 0.9936174897421085, 0.0419, 0.127, 0.0548, 0.137, 0.783
6CHNlPWuSrXMpZPmB7gkFm, 0.452, 0.443, 0.9939011264152264, 0.0285, 0.132, 0.00131, 0.127, 0.273
7fyDcqJdAaYBWF55rMCDjr, 0.339, 0.245, 0.9882366143057109, 0.158, 0.793, 0.824, 0.199, 0.0701
6QD5LzXLq3GFPRM4uDXogK, 0.657, 0.941, 0.9961818667166993, 0.346, 0.487, 0.00276, 0.0216, 0.812
6t69YVVATCI1RDYbvRBVCT, 0.55, 0.283, 0.9902988036440806, 0.0509, 0.763, 0.0123, 0.0937, 0.196
4GpptWJTarraOja1AuOcu1, 0.671, 0.532, 0.9904783031811746, 0.19, 0.105, 3.72e-05, 0.086, 0.463
3Q0iWsFJ84icVcWBJunoMQ, 0.663, 0.607, 0.9949986770199004, 0.035, 0.351, 0.0178, 0.226, 0.308
61E4DgklZb36Oxn8el9NNy, 0.54, 0.18, 0.9894156933260878, 0.0422, 0.928, 0.00498, 0.109, 0.535
0IVAlb0cFCH1cQ974iR1TU, 0.782, 0.589, 0.9956879004333222, 0.189, 0.148, 0, 0.164, 0.869
6WTt7UWycNGV3ww4wR3rPu, 0.734, 0.558, 0.9942943811262644, 0.0587, 0.426, 0.0751, 0.0599, 0.56
1IlBPaXuM7Fl6tiH9CPQlQ, 0.712, 0.217, 0.9901268403470938, 0.0813, 0.846, 5.61e-05, 0.265, 0.468
0l7OgVuGi5jd0yzhVJa62L, 0.256, 0.306, 0.9882996446775149, 0.0344, 0.552, 0, 0.275, 0.394
4fbvXwMTXPWaFyaMWUm9CR, 0.374, 0.304, 0.9890471026735819, 0.0302, 0.943, 0.298, 0.126, 0.147
2DgMxFMUQRPthW4ROhjen1, 0.718, 0.628, 0.9948794674036624, 0.223, 0.543, 0, 0.116, 0.722
5fYX56xGBl1MoifHJFN9ZU, 0.198, 0.562, 0.9939799143799815, 0.0367, 0.284, 0.918, 0.0929, 0.114
1nFtiJxYdhtFfFtfXBv06s, 0.427, 0.201, 0.9900583290733936, 0.0317, 0.745, 0.263, 0.109, 0.0668
17Vbo36vwA8WjLrU9Wj8JU, 0.436, 0.674, 0.9961811816039622, 0.0587, 0.499, 0.0583, 0.126, 0.493
3pEGNvJWWAfDSuUrQjEpEV, 0.593, 0.287, 0.9911188835902696, 0.0631, 0.832, 0.000128, 0.104, 0.238
0GvFz5xC9ksgz44l7RrCK3, 0.354, 0.613, 0.9931947751833795, 0.03, 0.0966, 2.57e-06, 0.067, 0.598
7useXLqEWfoNdRveqGoQpv, 0.923, 0.793, 0.9964223412873862, 0.0723, 0.0189, 0.197, 0.264, 0.537
6kp9czhrGZrP0hr9Y6opEr, 0.59, 0.264, 0.9919012823359236, 0.0323, 0.799, 0.00155, 0.0506, 0.149
0c3RrxLRhnYDWKbelHT5TO, 0.934, 0.475, 0.9935818638797844, 0.322, 0.00369, 0, 0.0662, 0.347
0EXyE7VONyOgYfSpiR07K4, 0.54, 0.4, 0.9901960367335306, 0.0289, 0.873, 0.000806, 0.256, 0.328
75kfP0Pf6rJHRcFYeaJIx4, 0.722, 0.39, 0.9919088185760306, 0.0348, 0.818, 0.097, 0.097, 0.16
2BXqkdNexSZDk9tD6frccY, 0.574, 0.506, 0.9938031552938354, 0.0345, 0.733, 0, 0.106, 0.596
4RQgqR09VmHn345vRhKQ6T, 0.576, 0.579, 0.9923986741829856, 0.0769, 0.16, 0, 0.0777, 0.947
1qkKf2v0cE3BVePzQQEQq3, 0.393, 0.821, 0.9958509572647283, 0.0366, 0.00376, 0.021, 0.331, 0.312
0qB213IfGN0JXXm9aRjldF, 0.495, 0.0209, 0.9843821700473491, 0.0348, 0.981, 1.13e-06, 0.0753, 0.145
1ff60tDWdcdVN6PtKQXWny, 0.37, 0.408, 0.9919005972231866, 0.0441, 0.804, 0.0279, 0.678, 0.164
7yZTPEXSUqWw7sEYKKDv2N, 0.816, 0.255, 0.9921328504410295, 0.0416, 0.774, 0.00684, 0.114, 0.323
4PjTqbbAYHMBgxT71cikqM, 0.596, 0.597, 0.9928330356582435, 0.0253, 0.159, 0.778, 0.15, 0.232
4nESnAOALHmxg8UFCCtXhO, 0.355, 0.298, 0.9905838105426726, 0.0581, 0.31, 0.00266, 0.185, 0.0714
0bsDJFV8d8kiPxD8xsxdzp, 0.495, 0.351, 0.9889450208757686, 0.34, 0.485, 0, 0.0967, 0.271
0gdGdUIIXUH3WSLGeXXWw0, 0.654, 0.605, 0.9940621279084214, 0.299, 0.595, 0, 0.371, 0.759
24G1PXBWoRgV0wDXZKwxzz, 0.838, 0.536, 0.9946869507245655, 0.0435, 0.072, 0.000259, 0.208, 0.89
0Mg00aA8lij54Me71RCM3T, 0.547, 0.502, 0.9945595197554834, 0.439, 0.67, 3.18e-06, 0.153, 0.528
7vFv0yFGMJW3qVXbAd9BK9, 0.647, 0.729, 0.9947122998958343, 0.0236, 0.0206, 0.0489, 0.134, 0.687
6jaLFu5HvfNrI1JmcM4eXu, 0.653, 0.5, 0.9926898470962106, 0.108, 0.243, 0.0027, 0.105, 0.325
1175r6ZmkUjX8dRJLz9Ohk, 0.578, 0.669, 0.9956392574289954, 0.0377, 0.65, 0, 0.13, 0.503
7FA0saydWyMkARFkNXAVay, 0.742, 0.464, 0.9939614163360825, 0.0495, 0.0398, 0.101, 0.126, 0.182
33BnSMHgX0AsbKSIbkuMwh, 0.775, 0.281, 0.9919958278936295, 0.096, 0.549, 0.242, 0.0941, 0.0398
53pn1xUK40ZuqqiUGEd2ak, 0.554, 0.718, 0.9932365670603365, 0.0509, 0.0119, 0.136, 0.339, 0.646
5eQzBASyDdz7A4klSa2Cy2, 0.428, 0.384, 0.9903858129616797, 0.0455, 0.42, 0.00802, 0.128, 0.429
2KH16WveTQWT6KOG9Rg6e2, 0.817, 0.599, 0.9926583319103085, 0.0328, 0.132, 0.000311, 0.0873, 0.548
70RecAVg5QudOXfJs64sM5, 0.248, 0.142, 0.9884147436173308, 0.0379, 0.92, 0.733, 0.548, 0.0439
5yTPHnZcCh1Ow83HooE062, 0.557, 0.789, 0.9944259227717683, 0.0349, 0.501, 0.513, 0.172, 0.75
09g4TuWLxMmrOTt1kzS47Z, 0.432, 0.0554, 0.9837313129471991, 0.0395, 0.925, 0.0749, 0.101, 0.361
4jyU03J2YOhRxgOHit2auK, 0.759, 0.404, 0.9909085539800105, 0.049, 0.462, 0.00139, 0.0841, 0.581
7tqQI7nmRAqX0g8bIYDXmF, 0.701, 0.79, 0.9947746451549014, 0.0725, 0.301, 6.06e-05, 0.179, 0.421
4rpNjW4HXxh8o5UwS7UoWL, 0.705, 0.309, 0.9903652595795698, 0.0363, 0.476, 3.76e-05, 0.114, 0.426
3E6iea9uEmB7gRru4lyP6h, 0.619, 0.437, 0.9909407542786496, 0.0314, 0.465, 0.00619, 0.0971, 0.408
5SFMhTRSO8jL2PtamoO1Q7, 0.65, 0.66, 0.9942265549653013, 0.306, 0.0265, 0, 0.616, 0.754
1l32mo5oW5oIRRjNnVJBNR, 0.684, 0.564, 0.9932057369871714, 0.0432, 0.363, 0.332, 0.118, 0.52
0kACGuWYmoXF3wt9RZjj9f, 0.669, 0.395, 0.9897315302978448, 0.0489, 0.645, 0, 0.125, 0.712
7CH99b2i1TXS5P8UUyWtnM, 0.657, 0.562, 0.9931029700766214, 0.0601, 0.54, 0.00143, 0.101, 0.704
1sK10Me7qS9em2QTx6dYRe, 0.698, 0.661, 0.9923671589970835, 0.0416, 0.636, 0, 0.228, 0.824
11hpaKSOj9o2Ui0Sj31U9w, 0.656, 0.742, 0.9954309831569473, 0.0483, 0.000385, 0.000539, 0.291, 0.372
1tixCrYa7pcaze1PUqTsCa, 0.638, 0.568, 0.9919629424822536, 0.0477, 0.0492, 0, 0.0967, 0.747
6fTdcGsjxlAD9PSkoPaLMX, 0.511, 0.596, 0.9945006000601013, 0.224, 0.53, 0, 0.0798, 0.554
18gcopzbu2DjQjR2DI5pE8, 0.288, 0.215, 0.9900062605053817, 0.0628, 0.969, 0.0181, 0.0957, 0.137
4vxLtRJOJXzkBHbfRfBpCW, 0.579, 0.19, 0.9888059429901577, 0.0276, 0.994, 0.000782, 0.311, 0.477
4kFkWxHJgzcNumjUMfE5J7, 0.656, 0.164, 0.985468758848231, 0.0408, 0.959, 0.933, 0.0996, 0.48
1bU9RkBqzE3Lx0DFZuumjf, 0.727, 0.934, 0.9954412598480024, 0.266, 0.236, 0, 0.142, 0.863
7axuxOKtr67st74QsWS5pX, 0.516, 0.532, 0.9925110326718535, 0.0262, 0.152, 0.754, 0.339, 0.234
3GdraAzwDDHC8OWOcWYb5Q, 0.275, 0.612, 0.9910873684043676, 0.0364, 0.00387, 0.000188, 0.133, 0.417
4bN43jYf41eIjJZ3UXQpuA, 0.684, 0.21, 0.986523147350474, 0.0841, 0.538, 0.031, 0.143, 0.681
6gpcs5eMhJwax4mIfKDYQk, 0.736, 0.795, 0.9967347526954582, 0.0545, 0.498, 1.21e-06, 0.254, 0.511
0dtTbvbmbGYiSdQQh53L32, 0.673, 0.37, 0.9891868656719297, 0.197, 0.00374, 0, 0.0922, 0.645
0W0eLsePQodsOy3IwY04BS, 0.697, 0.771, 0.9946821549354063, 0.0599, 0.244, 0, 0.295, 0.617
2PpSQ2yW2LoqjOjxWjE0k2, 0.613, 0.379, 0.9921451824702956, 0.0738, 0.745, 0.588, 0.31, 0.199
5UhR5ud9gS6n0PgzsjZmQd, 0.81, 0.386, 0.9936195450803194, 0.311, 0.0529, 0.00944, 0.0969, 0.506
4Wrc3Jz4POj0ibPj5iuq0r, 0.58, 0.551, 0.9922136937439955, 0.0582, 0.181, 0.00719, 0.15, 0.516
7eqoqGkKwgOaWNNHx90uEZ, 0.466, 0.548, 0.9925809141710275, 0.118, 0.42, 1.01e-06, 0.113, 0.423
1tNJrcVe6gwLEiZCtprs1u, 0.815, 0.518, 0.9944773062270434, 0.0897, 0.223, 0, 0.104, 0.877
6FHv4IUiYp2Jw0EFNULQ10, 0.789, 0.188, 0.9907790676727177, 0.0552, 0.931, 0.0363, 0.155, 0.202
2nZKShIb4aex7YWX0HLzEn, 0.552, 0.355, 0.9922945370469616, 0.036, 0.201, 3.59e-05, 0.124, 0.563
12v5GBM74fB8WsHJPQRTIe, 0.552, 0.531, 0.9943587817235424, 0.125, 0.656, 5.21e-05, 0.11, 0.324
6TvVM0uHHFbMtr3uhgDXyu, 0.7, 0.336, 0.9914621250715067, 0.0432, 0.0603, 1.79e-06, 0.113, 0.289
2dCmGcEOQrMQhMMS8Vj7Ca, 0.838, 0.794, 0.9933461850982565, 0.0531, 0.22, 0, 0.0575, 0.962
1JdFSVTGl0gDJJVUTBvauR, 0.618, 0.742, 0.9957886120056614, 0.356, 0.00759, 0, 0.134, 0.533
7hLwJwNYWgLcbS3sqxtS4O, 0.801, 0.548, 0.9888847309549128, 0.138, 0.639, 0.00488, 0.117, 0.738
5mb6SzBnxv1ywFSH9V3uxd, 0.34, 0.144, 0.9890594347028477, 0.0419, 0.684, 0.00112, 0.101, 0.147
1VMtxw7f4dgGE8RxPdOaVJ, 0.414, 0.0551, 0.9830941581017892, 0.0396, 0.939, 0.561, 0.097, 0.123
5uLZ3YIQGC0mOk6q3lJ6Ng, 0.417, 0.731, 0.9955769121699283, 0.265, 0.00525, 0.0352, 0.621, 0.575
5MZQIjtghyFc4sMVUzD7MD, 0.912, 0.448, 0.9952261344485843, 0.0446, 0.491, 0.000292, 0.0781, 0.744
6m1vXqsfgF4p0mvxzQ1eQA, 0.488, 0.555, 0.9939833399436665, 0.0398, 0.41, 0, 0.494, 0.375
3LCvxWsmC6UVTWpynIYFWo, 0.513, 0.355, 0.9922020468274665, 0.0866, 0.911, 0, 0.521, 0.539
7Iv8VnKzTi49eQ9qs4wBLE, 0.699, 0.761, 0.9876830432142149, 0.227, 0.576, 0.683, 0.335, 0.44
1SmwJJ8YVgiXtyE6elhUx1, 0.616, 0.753, 0.9932639715698164, 0.0475, 0.543, 0.0012, 0.0987, 0.761
4fPk5AIvhAOK9KELmztQxX, 0.547, 0.316, 0.9890094214730467, 0.0474, 0.944, 0.0956, 0.0888, 0.161
1q1wxTHRtt7TR9GJhhZA8b, 0.828, 0.635, 0.9915628366438456, 0.207, 0.742, 0.236, 0.0909, 0.164
1eGQCsBLKtXZDnPXkCT7Q1, 0.857, 0.107, 0.9836004564144322, 0.0427, 0.913, 0.956, 0.0828, 0.12
6o2ZPDOBPJypL5wa7hgqlC, 0.352, 0.17, 0.9914114267289686, 0.0313, 0.947, 0, 0.108, 0.0796
5cK0wREGoDqNKECNlw8xzx, 0.682, 0.74, 0.9922219150968397, 0.0445, 0.286, 2.13e-06, 0.0812, 0.904
4M4ECspANZPJuqacpi1NTn, 0.706, 0.799, 0.9929775944457505, 0.278, 0.529, 0.000982, 0.275, 0.665
4rMXiffcTBsg1QJUcV9Rhn, 0.745, 0.363, 0.9926309274008285, 0.0325, 0.511, 0.931, 0.214, 0.71
5OkYfk72CNL8XLqa3gp9q7, 0.406, 0.524, 0.9914100565034945, 0.255, 0.469, 3.95e-06, 0.117, 0.412
5MvCurNMpM3WCCSs40cd37, 0.42, 0.701, 0.9938004148428875, 0.339, 0.832, 0, 0.103, 0.671
4Z9npQ93MrnIkRcTBKwSa3, 0.753, 0.704, 0.9951843425716274, 0.0843, 0.259, 0.143, 0.103, 0.8
45Ic9eSdGIvQpkk7JidSGu, 0.458, 0.54, 0.9945711666720124, 0.027, 0.715, 0.000428, 0.115, 0.657
6kheALniYd2N8eRQ01aXK9, 0.727, 0.384, 0.9920883181131246, 0.0389, 0.89, 0.023, 0.108, 0.727
2JQ9wMmURQMY5ysth04rHO, 0.47, 0.42, 0.9915388576980505, 0.0366, 0.919, 0.0368, 0.111, 0.309
2t5zNlWHMerQrzCthekDy3, 0.138, 0.0855, 0.9833990332697541, 0.0359, 0.941, 0.676, 0.117, 0.0337
48tHYIg9tOIiUj28L16h0X, 0.393, 0.511, 0.9931577790955814, 0.085, 0.855, 2.17e-06, 0.107, 0.318
0aFd6VklIpSvgM0hXW6TYC, 0.391, 0.256, 0.9911010706591077, 0.0308, 0.926, 4.58e-05, 0.0813, 0.21
5ZTLEuxMIVieBhFD4nBIsY, 0.489, 0.465, 0.9877851250120278, 0.0277, 0.877, 0.952, 0.126, 0.331
1FBEnYsjuL5pjKyjLtgtf4, 0.746, 0.731, 0.9934804671947084, 0.0554, 0.0827, 0.752, 0.0665, 0.929
0zCm4JTVBuIWSSL8rMUChT, 0.393, 0.167, 0.985961354906134, 0.0361, 0.473, 0.00097, 0.11, 0.0961
0RatRR1mlxEVR6WATH4jV3, 0.475, 0.745, 0.9956187040468853, 0.189, 0.0746, 7e-05, 0.122, 0.435
601KiLiZtBJRTXBrTjeieP, 0.514, 0.632, 0.9946753038080365, 0.0501, 0.208, 0.0132, 0.115, 0.31
5UFtKaL5KBumqv4tpgdm0p, 0.453, 0.655, 0.9937134055252884, 0.302, 0.271, 0, 0.118, 0.492
4OnpaPCUHQYvjRDqtN6E1c, 0.521, 0.142, 0.9861716845163929, 0.0312, 0.845, 0.00271, 0.239, 0.398
6AzNLp91IAMvtvlULFAudd, 0.568, 0.113, 0.984857638286827, 0.0295, 0.792, 7.7e-06, 0.101, 0.313
3Li4nWTnkUu19vxkhNW9td, 0.494, 0.304, 0.9919177250416115, 0.0772, 0.763, 0, 0.126, 0.267
6RCab4XVZFoZIStoxprh0T, 0.745, 0.448, 0.9896219122599248, 0.0469, 0.444, 0.788, 0.111, 0.647
70QqoQ3krRFUHfEzit7vjT, 0.747, 0.422, 0.9921383313429256, 0.0294, 0.664, 0.00277, 0.392, 0.595
7tpFQqIXoYEzt4MFVZBCUg, 0.783, 0.613, 0.9935510338066195, 0.249, 0.0901, 0, 0.046, 0.702
3mNXKbWX8ZAL8AW97dnoLq, 0.793, 0.633, 0.9906399897871067, 0.0509, 0.117, 0.33, 0.45, 0.246
7aT4ZJdlcNp5SLPZLr6Irw, 0.773, 0.286, 0.9900432565931797, 0.0332, 0.693, 0.865, 0.0952, 0.718
14mgSrrQRN8K9HaVHhKjze, 0.524, 0.577, 0.9926144846951405, 0.0358, 0.00253, 0.0443, 0.234, 0.0398
52ojopYMUzeNcudsoz7O9D, 0.47, 0.809, 0.9943772797674413, 0.0495, 0.272, 0.00671, 0.0491, 0.49
1lpLrlyweOShEKXT1bpcDd, 0.682, 0.9, 0.9955501927731853, 0.0874, 0.0884, 0.063, 0.0685, 0.937
3wtE7YpfvVbTfNIiLJEbw8, 0.593, 0.716, 0.9950438944605424, 0.0724, 0.0154, 0.07, 0.0611, 0.669
6ReTCbOAUbnKKVBY0ckJMS, 0.413, 0.0342, 0.9811059609390154, 0.0402, 0.952, 0.000314, 0.127, 0.177
4OciRObYGzPzlU40U7YRc8, 0.271, 0.714, 0.9954844219504334, 0.0329, 0.392, 0, 0.115, 0.239
5Tou8lYopj9qCIFBFBomZ5, 0.546, 0.53, 0.9927885033303384, 0.211, 0.476, 0, 0.0955, 0.227
0wJ7keIduhuimIrkSIGF3X, 0.757, 0.605, 0.9946095329852844, 0.16, 0.571, 0.000185, 0.162, 0.617
5oKpqxuTm4kg8BRQwIBFzk, 0.769, 0.529, 0.9926768299542076, 0.301, 0.517, 1.02e-05, 0.139, 0.582
44psOy0D0SP8rcIiUgKgBs, 0.467, 0.794, 0.9947650535765833, 0.0349, 8.39e-05, 0.00204, 0.103, 0.589
3OF9rTCYjLEplmYMynYvHG, 0.516, 0.12, 0.984035503002427, 0.0393, 0.976, 0.2, 0.1, 0.2
3uNFRvQVEIEsQgHdZFw6Dk, 0.208, 0.153, 0.9857428039430309, 0.033, 0.947, 0.778, 0.1, 0.0385
5gm56XFR77tyDDkRxkxS6v, 0.629, 0.406, 0.9928549592658276, 0.0336, 0.899, 0.0152, 0.332, 0.411
76hmKWewz3vGnKLbY2nPRh, 0.33, 0.58, 0.9956639214875274, 0.037, 0.443, 0.0254, 0.27, 0.201
3XSHyuem7nf5GQzeScCu8S, 0.812, 0.552, 0.9951041843813982, 0.294, 0.437, 0, 0.322, 0.688
2hFX1UXWmd3GWJdSgGMVVw, 0.607, 0.2, 0.986778009288638, 0.0443, 0.879, 0.11, 0.102, 0.272
0I9Xtmb9a1ej3oJIcnjyLS, 0.58, 0.47, 0.9908263404515706, 0.0338, 0.863, 0.931, 0.11, 0.43
1GUmXaIkMctZcHYM77QB7e, 0.424, 0.681, 0.9952453176052203, 0.197, 0.43, 0.0204, 0.291, 0.874
5IbtkrCvjAtBZOU2r20A7c, 0.565, 0.539, 0.9917759067050524, 0.149, 0.148, 0.00158, 0.0895, 0.734
6SIooImkHGKCIwgUZ3WDvD, 0.551, 0.78, 0.9944327738991383, 0.055, 0.0941, 1.15e-06, 0.11, 0.421
6QF8BEta1IcrPi0eigAGWY, 0.562, 0.439, 0.9925041815444836, 0.0494, 0.435, 0.0012, 0.137, 0.525
6iczNwqU658vNeQGyzJCmz, 0.725, 0.643, 0.9944444208156673, 0.0871, 0.0687, 6.59e-05, 0.326, 0.702
6jYViLrmwCQKETG1IVlTdd, 0.639, 0.486, 0.9914813082281426, 0.0327, 0.773, 0.000437, 0.6, 0.563
43CIWpJaJHRcI4mUSjqgc2, 0.697, 0.674, 0.9946609164405593, 0.0533, 0.00215, 0, 0.138, 0.198
14Evt01gsIZVICaK7lWA29, 0.586, 0.452, 0.9931844984923246, 0.0391, 0.362, 0.000912, 0.104, 0.122
6QUVcbxAJTVDQeDrchWzZx, 0.715, 0.237, 0.9898007266842817, 0.0849, 0.901, 1.47e-06, 0.186, 0.375
3kaDHM8oyxYevx5BITFFic, 0.326, 0.636, 0.9926316125135656, 0.0617, 0.661, 0.00361, 0.13, 0.222
6lUXneXZ9jc3HSMHgd8oqh, 0.458, 0.421, 0.9942265549653013, 0.0403, 0.504, 2.53e-05, 0.0705, 0.368
4UoB59D0giPmZaPlGQVYpw, 0.802, 0.616, 0.9923219415564415, 0.712, 0.714, 0, 0.0929, 0.606
1yWIsH3TC51gmzvQxZNCQC, 0.463, 0.102, 0.9896164313580287, 0.0436, 0.989, 0.00354, 0.111, 0.456
3VlCIYEdNORYA3OF5K0nQm, 0.56, 0.945, 0.9970985475588051, 0.328, 0.0509, 0, 0.344, 0.344
2F4JaV4P4zajoAiUkHD36b, 0.489, 0.506, 0.9919718489478344, 0.177, 0.427, 0.0862, 0.12, 0.431
5PG3h38oiQLEJlOuOvIs80, 0.902, 0.614, 0.9945218385549482, 0.289, 0.184, 0.000742, 0.0867, 0.862
